Trajectories
100
,,1.1:11,,,1.1:12,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm
236,0,103.942,309.619,877.981,35.0433,346.244,862.556
237,0,103.942,309.593,877.958,35.0389,346.27,862.565
238,0,103.925,309.606,877.968,35.0417,346.292,862.573
239,0,103.947,309.563,877.946,35.0368,346.299,862.578
240,0,103.947,309.568,877.951,35.0548,346.255,862.547
241,0,103.935,309.554,877.959,35.0427,346.25,862.578
242,0,103.929,309.532,877.941,35.0211,346.275,862.588
243,0,103.923,309.563,877.976,35.031,346.272,862.588
244,0,103.925,309.563,877.985,35.0008,346.261,862.586
245,0,103.915,309.583,878,35.0114,346.263,862.575
246,0,103.882,309.572,877.99,34.9784,346.301,862.592
247,0,103.892,309.569,877.978,34.9735,346.291,862.559
248,0,103.889,309.522,877.958,34.9858,346.316,862.585
249,0,103.881,309.535,877.981,34.9886,346.305,862.574
250,0,103.912,309.547,877.993,34.9865,346.242,862.561
251,0,103.905,309.518,878.002,34.9676,346.265,862.615
252,0,103.895,309.515,878.007,34.9887,346.265,862.618
253,0,103.898,309.526,878.011,34.999,346.257,862.586
254,0,103.883,309.509,877.971,34.9914,346.235,862.54
255,0,103.898,309.547,877.975,34.9807,346.33,862.589
256,0,103.894,309.521,877.941,34.9972,346.296,862.539
257,0,103.894,309.541,877.961,34.9874,346.326,862.561
258,0,103.903,309.567,877.979,34.9949,346.351,862.603
259,0,103.906,309.603,877.981,35.0029,346.312,862.567
260,0,103.911,309.621,877.989,34.9689,346.343,862.576
261,0,103.875,309.591,877.959,34.9735,346.328,862.552
262,0,103.876,309.574,877.972,34.9597,346.363,862.581
263,0,103.876,309.578,877.977,34.9619,346.36,862.584
264,0,103.886,309.581,878.008,34.9678,346.305,862.552
265,0,103.863,309.546,877.982,34.9469,346.312,862.586
266,0,103.848,309.486,877.979,34.9428,346.271,862.565
267,0,103.851,309.492,878.016,34.9549,346.286,862.614
268,0,103.858,309.471,878.033,34.9556,346.271,862.614
269,0,103.876,309.45,878.03,34.9748,346.278,862.655
270,0,103.896,309.405,878.028,34.9865,346.234,862.63
271,0,103.899,309.432,878.035,34.9918,346.188,862.61
272,0,103.904,309.438,878.036,34.989,346.218,862.621
273,0,103.899,309.426,878.037,34.9884,346.232,862.625
274,0,103.897,309.418,878.053,34.9962,346.202,862.624
275,0,103.908,309.382,878.026,34.9796,346.223,862.637
276,0,103.887,309.383,878.025,34.9606,346.242,862.657
277,0,103.88,309.395,878.045,34.9699,346.227,862.649
278,0,103.893,309.42,878.048,34.9728,346.199,862.609
279,0,103.892,309.437,878.077,34.9564,346.229,862.642
280,0,103.876,309.426,878.055,34.9634,346.252,862.634
281,0,103.879,309.438,878.066,34.9464,346.223,862.625
282,0,103.861,309.432,878.067,34.9476,346.256,862.627
283,0,103.85,309.418,878.06,34.9618,346.26,862.618
284,0,103.858,309.415,878.059,34.9444,346.261,862.66
285,0,103.868,309.415,878.095,34.9451,346.264,862.648
286,0,103.85,309.42,878.097,34.9496,346.255,862.654
287,0,103.848,309.398,878.078,34.9454,346.263,862.661
288,0,104.235,309.88,878.435,34.9203,346.23,862.638
289,0,104.228,309.922,878.462,34.9371,346.265,862.652
290,0,104.23,309.93,878.468,34.9374,346.296,862.66
291,0,103.833,309.386,878.066,34.9252,346.274,862.647
292,0,103.815,309.374,878.071,34.922,346.278,862.638
293,0,103.793,309.38,878.056,34.9252,346.324,862.652
294,0,103.767,309.384,878.039,34.9138,346.276,862.622
295,0,104.164,309.801,878.402,34.9145,346.327,862.667
296,0,103.78,309.352,878.071,34.9065,346.322,862.671
297,0,104.142,309.797,878.406,34.8988,346.311,862.666
298,0,104.188,309.884,878.472,34.9064,346.285,862.653
299,0,104.151,309.824,878.42,34.9004,346.289,862.674
300,0,104.151,309.829,878.437,34.8919,346.297,862.664
301,0,104.201,309.919,878.493,34.8905,346.267,862.642
302,0,103.756,309.347,878.073,34.8817,346.28,862.662
303,0,104.145,309.814,878.406,34.8853,346.286,862.674
304,0,103.81,309.396,878.073,34.879,346.247,862.701
305,0,103.893,309.494,878.075,34.9009,346.194,862.703
306,0,103.968,309.564,878.008,34.983,346.104,862.663
307,0,104.09,309.722,877.94,35.0697,346.071,862.603
308,0,104.255,309.94,877.876,35.1447,346.086,862.532
309,0,104.434,310.106,877.764,35.2631,346.07,862.415
310,0,104.663,310.352,877.67,35.4247,346.026,862.276
311,0,104.919,310.604,877.545,35.5396,346.009,862.173
312,0,105.179,310.916,877.477,35.693,346.009,862.047
313,0,105.476,311.172,877.368,35.9058,346.033,861.959
314,0,105.788,311.475,877.288,36.0635,346.037,861.849
315,0,106.01,311.663,877.158,36.1992,346.214,861.753
316,0,106.217,311.922,877.125,36.37,346.444,861.662
317,0,106.43,312.146,877.077,36.6191,346.786,861.701
318,0,106.661,312.435,877.054,36.8739,347.138,861.754
319,0,106.933,312.745,876.994,37.0803,347.485,861.842
320,0,107.149,312.987,876.929,37.3235,347.809,861.991
321,0,107.382,313.243,876.891,37.7897,349.384,863.121
322,0,107.625,313.515,876.859,37.9998,349.656,863.212
323,0,107.899,313.8,876.84,38.2201,349.907,863.296
324,0,108.138,314.08,876.815,38.4352,350.142,863.312
325,0,108.386,314.355,876.802,38.4728,349.348,862.516
326,0,108.611,314.597,876.71,38.6288,349.603,862.529
327,0,109.058,315.001,877.034,38.7859,349.84,862.498
328,0,109.226,315.193,876.951,38.8914,350.029,862.426
329,0,109.347,315.3,876.897,38.9812,350.147,862.288
330,0,109.479,315.366,876.802,39.0327,350.236,862.188
331,0,109.518,315.466,876.777,39.0799,350.271,862.065
332,0,109.559,315.452,876.727,39.0764,350.19,861.882
333,0,109.577,315.485,876.741,39.0708,350.128,861.765
334,0,109.58,315.494,876.754,39.0049,350.013,861.663
335,0,109.568,315.511,876.8,38.9776,349.963,861.596
336,0,109.545,315.496,876.824,38.9166,349.882,861.545
337,0,109.516,315.508,876.873,38.8628,349.775,861.523
338,0,109.467,315.488,876.892,38.8111,349.69,861.493
339,0,109.433,315.46,876.906,38.7835,349.698,861.536
340,0,109.417,315.506,876.959,38.7554,349.653,861.511
341,0,108.949,315.232,876.326,38.7233,349.609,861.48
342,0,109.215,315.375,876.707,38.6948,349.568,861.438
343,0,108.845,315.214,876.358,38.6852,349.562,861.405
344,0,108.806,315.149,876.307,38.6633,349.526,861.337
345,0,108.81,315.123,876.277,38.6598,349.503,861.281
346,0,108.815,315.143,876.292,38.6429,349.469,861.241
347,0,108.777,315.153,876.308,38.6296,349.479,861.244
348,0,108.742,315.11,876.283,38.6248,349.486,861.237
349,0,108.727,315.069,876.29,38.6021,349.463,861.189
350,0,108.651,314.979,876.244,38.5823,349.472,861.159
351,0,108.591,314.951,876.24,38.5472,349.481,861.132
352,0,108.487,314.886,876.23,38.508,349.453,861.068
353,0,108.382,314.842,876.261,38.4215,349.424,861.02
354,0,108.291,314.745,876.242,38.3597,349.435,861.027
355,0,108.471,314.891,876.568,38.2746,349.372,860.982
356,0,108.352,314.802,876.571,38.1899,349.336,861.004
357,0,108.262,314.739,876.58,38.3653,350.543,861.976
358,0,108.155,314.643,876.559,38.2928,350.473,861.945
359,0,108.108,314.586,876.56,38.2019,350.422,861.927
360,0,108.067,314.571,876.601,38.1726,350.423,861.915
361,0,108.011,314.546,876.602,38.1169,350.338,861.857
362,0,107.998,314.569,876.643,38.0895,350.357,861.87
363,0,108.034,314.563,876.657,38.0779,350.347,861.867
364,0,108.048,314.608,876.693,38.0628,350.332,861.859
365,0,107.989,314.545,876.664,38.0641,350.336,861.865
366,0,108.055,314.59,876.724,38.0656,350.323,861.87
367,0,108.124,314.683,876.765,38.0627,350.324,861.857
368,0,108.119,314.674,876.752,38.092,350.334,861.859
369,0,108.139,314.73,876.812,38.0832,350.337,861.84
370,0,108.127,314.707,876.78,38.0739,350.332,861.823
371,0,108.088,314.648,876.753,38.061,350.334,861.825
372,0,108.075,314.636,876.778,38.053,350.28,861.793
373,0,108.061,314.731,876.876,37.9924,350.298,861.776
374,0,107.98,314.636,876.838,37.9663,350.262,861.746
